rep_id,date,client_name,visit_duration,value_usd,status,city,is_absent,notes
101,17-05-2023,-,missing,2988.9,Completed,wroclaw,YES,-
105,03.06.2023,Acme Corp,87,2788.11,pending,Warsaw,No,Meeting went well
105,05.02.2023,Soylent,51,2221.4,pending,wroclaw,no,-
104,,missing,missing,,canceled,warsaw,YES,missing
103,15.06.2023,-,57,284.91,completed,wroclaw,yes,-
102,,Soylent,56,2634.77,missed,krakow,YES,Meeting went well
102,23-03-2023,Soylent,35,,completed,Krakow,no,Did not attend
104,23.01.2023,Soylent,64,1840.42,completed,poznan,No,Did not attend
106,10.02.2023,missing,missing,2169.39,Completed,poznan,no,No contact made
101,05.02.2023,-,missing,2833.49,completed,Krakow,YES,Possible upsell
103,23-02-2023,Globex Inc,missing,1592.33,pending,poznan,No,Did not attend
101,22-06-2023,Acme Corp,86,248.01,pending,poznan,yes,Follow-up scheduled
101,,Globex Inc,81,1643.77,canceled,Wroclaw,yes,No contact made
103,18-01-2023,Wayne Ent.,76,1187.73,missed,poznan,no,-
105,24.01.2023,Globex Inc,41,1122.5,pending,Poznan,YES,-
103,02-06-2023,Initech,48,2082.47,pending,Gdansk,yes,No decision yet
103,06.02.2023,Wayne Ent.,64,2173.68,canceled,Krakow,no,Follow-up scheduled
106,2023/02/17,Acme Corp,51,,completed,Krakow,YES,Very interested client
101,27.02.2023,Initech,missing,1105.53,Completed,Wroclaw,YES,Follow-up scheduled
106,,Globex Inc,34,2311.29,pending,krakow,yes,Unresponsive
105,2023/05/05,Umbrella Corp,46,2583.38,canceled,krakow,yes,No decision yet
104,2023/01/14,-,21,844.42,pending,wroclaw,yes,Possible upsell
104,11.04.2023,Initech,39,2877.02,pending,wroclaw,no,Possible upsell
106,26.01.2023,Umbrella Corp,30,836.78,Completed,Warsaw,yes,No decision yet
101,11-02-2023,Stark Ltd,83,944.24,missed,warsaw,no,-
105,22-02-2023,Umbrella Corp,46,2307.38,pending,Wroclaw,YES,Unresponsive
103,,Soylent,missing,,canceled,Warsaw,no,missing
105,27.01.2023,Umbrella Corp,63,489.82,canceled,warsaw,No,Did not attend
105,03-05-2023,Soylent,21,1729.39,completed,Wroclaw,No,No contact made
101,2023/02/09,Acme Corp,54,2641.37,pending,poznan,yes,Did not attend
103,,Wayne Ent.,46,932.31,pending,gdansk,No,Meeting went well
105,,Acme Corp,67,416.63,Completed,Gdansk,No,Meeting went well
104,18.02.2023,Stark Ltd,missing,381.29,Completed,gdansk,YES,Follow-up scheduled
102,23.01.2023,Wayne Ent.,51,769.73,missed,krakow,no,Unresponsive
106,31.05.2023,Stark Ltd,31,1891.64,pending,wroclaw,YES,-
101,18.04.2023,Soylent,29,1765.46,pending,Gdansk,YES,Very interested client
104,02.04.2023,Acme Corp,79,1920.09,missed,gdansk,no,Meeting went well
106,27-03-2023,Initech,39,1541.25,pending,Poznan,yes,Postponed due to weather
104,,Umbrella Corp,80,2411.62,missed,Poznan,yes,Follow-up scheduled
103,09-02-2023,missing,48,1259.19,Completed,Krakow,YES,No decision yet
106,,Umbrella Corp,35,750.75,completed,Gdansk,YES,No decision yet
101,2023/03/06,missing,65,2622.27,canceled,Gdansk,no,-
103,,Initech,70,2665.04,canceled,krakow,YES,Possible upsell
106,28-05-2023,-,40,2415.84,canceled,warsaw,no,Follow-up scheduled
103,2023/01/10,missing,29,1313.45,completed,Krakow,no,missing
104,14-06-2023,Soylent,61,2451.4,missed,Poznan,No,Meeting went well
103,,-,68,920.42,Completed,wroclaw,yes,-
102,09.02.2023,Initech,missing,2047.29,Completed,Gdansk,no,Postponed due to weather
106,2023/05/30,Stark Ltd,23,2888.73,pending,poznan,no,Follow-up scheduled
101,,Stark Ltd,37,1270.84,pending,warsaw,No,Follow-up scheduled
101,06-01-2023,missing,51,323.81,canceled,krakow,yes,-
102,,-,35,2806.4,canceled,warsaw,No,Follow-up scheduled
106,25-05-2023,Stark Ltd,63,583.21,pending,Gdansk,no,missing
103,2023/02/12,Globex Inc,55,2841.55,Completed,Krakow,No,-
101,2023/02/10,Soylent,missing,2308.0,Completed,Gdansk,No,Postponed due to weather
104,16.03.2023,missing,75,2237.47,pending,Krakow,no,-
103,03.04.2023,Soylent,54,2424.5,completed,wroclaw,yes,Unresponsive
105,2023/02/08,Soylent,23,965.27,pending,gdansk,YES,No contact made
106,2023/05/23,Acme Corp,82,1969.44,missed,gdansk,no,Possible upsell
105,,Stark Ltd,40,1459.76,pending,Krakow,yes,Unresponsive
106,,Globex Inc,28,514.53,missed,poznan,no,No contact made
104,29.06.2023,-,30,2042.04,missed,krakow,yes,Very interested client
106,17.04.2023,Stark Ltd,22,,canceled,Wroclaw,No,Did not attend
106,26-03-2023,Stark Ltd,53,245.36,completed,Poznan,no,Follow-up scheduled
104,12-06-2023,-,missing,2329.91,pending,Poznan,No,Possible upsell
102,01-01-2023,Umbrella Corp,26,1810.63,canceled,Krakow,yes,Did not attend
104,13.03.2023,Initech,60,,missed,krakow,No,Unresponsive
106,27-05-2023,missing,25,2546.32,canceled,Warsaw,No,Meeting went well
105,,missing,missing,1970.28,missed,gdansk,no,Follow-up scheduled
106,2023/03/07,Wayne Ent.,missing,1333.85,canceled,gdansk,No,No decision yet
105,,Initech,62,1291.08,completed,gdansk,no,Possible upsell
101,,Soylent,missing,2653.02,missed,krakow,no,Meeting went well
102,26.04.2023,Soylent,65,,canceled,gdansk,YES,No contact made
105,2023/03/09,-,57,2593.31,completed,wroclaw,No,Possible upsell
102,01.01.2023,missing,73,1103.28,completed,Poznan,no,Very interested client
106,28.02.2023,-,missing,2530.32,completed,poznan,no,missing
104,,Stark Ltd,40,2778.59,completed,Krakow,No,Did not attend
103,,Acme Corp,46,2583.83,missed,krakow,No,Possible upsell
105,,Wayne Ent.,82,2152.27,missed,Krakow,No,Did not attend
104,2023/06/15,Globex Inc,66,1055.08,Completed,krakow,No,Meeting went well
105,29-01-2023,Acme Corp,36,415.29,completed,gdansk,No,-
106,24-02-2023,missing,missing,1091.97,completed,krakow,yes,Possible upsell
104,2023/05/24,Wayne Ent.,missing,,pending,Krakow,No,No contact made
101,26.04.2023,Initech,63,1283.8,Completed,Warsaw,No,Follow-up scheduled
106,14.03.2023,Acme Corp,24,238.49,canceled,wroclaw,YES,Very interested client
104,19-02-2023,Globex Inc,missing,500.26,missed,wroclaw,yes,Unresponsive
106,27-02-2023,Wayne Ent.,56,543.99,Completed,krakow,YES,No contact made
104,,Acme Corp,50,2891.32,canceled,Krakow,No,No contact made
105,,Stark Ltd,missing,599.52,missed,Wroclaw,no,-
105,11.04.2023,Soylent,28,2705.74,completed,gdansk,No,Unresponsive
103,,Globex Inc,43,2256.57,pending,warsaw,yes,Possible upsell
104,22.06.2023,-,52,826.56,pending,Poznan,yes,No contact made
102,2023/01/23,missing,52,1097.7,pending,Wroclaw,YES,Did not attend
106,2023/04/30,Wayne Ent.,missing,2915.31,completed,krakow,no,-
104,06.02.2023,Globex Inc,31,1374.17,canceled,poznan,no,Meeting went well
103,2023/01/28,Globex Inc,missing,,Completed,Warsaw,No,No decision yet
104,,Acme Corp,80,1689.6,Completed,gdansk,no,No decision yet
105,2023/01/19,Umbrella Corp,58,,canceled,Poznan,YES,Did not attend
103,19-06-2023,Acme Corp,20,2766.16,completed,gdansk,No,Did not attend
106,,Initech,44,,missed,Krakow,No,Possible upsell
104,,missing,69,1480.2,Completed,Warsaw,YES,Possible upsell
104,26-05-2023,Umbrella Corp,25,1123.22,missed,Gdansk,no,-
101,28-05-2023,Globex Inc,74,,pending,Wroclaw,yes,Follow-up scheduled
101,15-05-2023,Globex Inc,28,2174.2,pending,Warsaw,yes,Postponed due to weather
105,09-05-2023,Wayne Ent.,39,2230.14,canceled,wroclaw,No,Very interested client
106,,Initech,33,380.73,pending,Gdansk,No,missing
106,,Stark Ltd,62,2336.81,completed,poznan,yes,Possible upsell
103,28-04-2023,missing,86,2593.17,pending,warsaw,No,Unresponsive
105,2023/02/09,Initech,62,1537.39,pending,wroclaw,yes,Meeting went well
106,2023/03/05,Acme Corp,missing,2796.15,completed,poznan,YES,Did not attend
101,18-06-2023,missing,83,,canceled,Krakow,no,Very interested client
105,27.01.2023,Soylent,58,587.12,completed,warsaw,YES,No contact made
103,2023/03/10,Initech,75,1220.26,pending,Gdansk,No,Very interested client
105,02-02-2023,Soylent,65,2250.64,Completed,Krakow,No,No contact made
105,23.06.2023,Initech,30,573.76,pending,Gdansk,No,Meeting went well
103,,Initech,52,532.25,pending,Krakow,No,Unresponsive
102,10-06-2023,Globex Inc,59,,missed,Wroclaw,yes,No decision yet
104,,Umbrella Corp,66,497.0,canceled,Poznan,No,-
102,,missing,84,,missed,wroclaw,No,-
101,12.05.2023,Wayne Ent.,22,2208.77,canceled,poznan,No,Did not attend
102,,Soylent,37,2776.06,Completed,krakow,no,-
103,22-02-2023,Acme Corp,66,1851.25,missed,Gdansk,No,Meeting went well
106,,Globex Inc,60,545.48,missed,warsaw,YES,missing
103,16.01.2023,Globex Inc,37,712.9,pending,warsaw,YES,Very interested client
104,2023/03/11,Globex Inc,60,2098.76,Completed,Krakow,no,Did not attend
103,24.03.2023,missing,77,1661.54,pending,Krakow,No,No contact made
103,2023/02/08,Acme Corp,missing,1946.45,completed,Warsaw,No,Did not attend
104,29-05-2023,Initech,21,,Completed,Gdansk,No,-
102,2023/02/10,Wayne Ent.,79,,canceled,Wroclaw,no,Did not attend
103,17-06-2023,-,75,2830.92,missed,Warsaw,YES,Very interested client
101,22-06-2023,Umbrella Corp,33,1713.42,Completed,wroclaw,No,-
105,2023/01/04,Acme Corp,33,2053.65,Completed,Wroclaw,no,Did not attend
106,12-06-2023,Globex Inc,missing,586.75,missed,krakow,yes,Very interested client
103,,Wayne Ent.,53,2660.86,completed,Warsaw,No,No contact made
103,2023/03/04,Soylent,56,555.2,completed,gdansk,no,Meeting went well
103,21-02-2023,Wayne Ent.,31,2640.43,missed,Wroclaw,no,-
106,20-04-2023,Soylent,28,1966.42,missed,Krakow,No,Did not attend
106,10-04-2023,Initech,missing,2737.65,canceled,Poznan,yes,Unresponsive
102,23.06.2023,Acme Corp,36,257.23,Completed,Gdansk,No,Very interested client
102,,Umbrella Corp,64,2614.62,canceled,warsaw,yes,Postponed due to weather
101,02.03.2023,Initech,missing,2357.76,canceled,Gdansk,No,-
101,,Stark Ltd,missing,1573.89,canceled,Wroclaw,No,No decision yet
106,07.03.2023,Initech,41,,completed,krakow,yes,Postponed due to weather
104,12.02.2023,Soylent,29,1402.88,pending,wroclaw,yes,Possible upsell
102,17-04-2023,missing,86,1740.27,Completed,krakow,YES,Did not attend
106,,Stark Ltd,45,,missed,Gdansk,YES,No contact made
101,25.05.2023,Acme Corp,41,2881.16,completed,Wroclaw,no,Meeting went well
106,05-04-2023,Soylent,missing,2573.95,pending,Wroclaw,yes,Meeting went well
105,19.06.2023,Stark Ltd,missing,,canceled,krakow,yes,Follow-up scheduled
101,11.02.2023,Wayne Ent.,34,1575.82,canceled,Poznan,YES,Follow-up scheduled
102,20.05.2023,Wayne Ent.,missing,587.4,canceled,gdansk,no,No decision yet
106,2023/05/20,Umbrella Corp,37,538.42,canceled,warsaw,No,No decision yet
103,12-04-2023,-,24,2738.74,completed,Warsaw,no,Meeting went well
101,2023/04/17,Stark Ltd,83,679.55,completed,Poznan,YES,Did not attend
106,21-05-2023,Soylent,81,627.15,completed,Krakow,No,Possible upsell
106,27.02.2023,Initech,90,1434.78,missed,Krakow,no,Follow-up scheduled
103,2023/06/13,Stark Ltd,45,2672.91,canceled,warsaw,YES,Unresponsive
101,,-,41,1285.38,completed,Wroclaw,YES,Did not attend
105,28-03-2023,Initech,44,1040.82,Completed,poznan,YES,Possible upsell
106,02.04.2023,-,missing,1439.16,missed,Krakow,no,-
106,2023/06/19,Acme Corp,39,458.57,Completed,Wroclaw,yes,Postponed due to weather
101,2023/03/22,Initech,87,859.59,pending,Krakow,no,No decision yet
101,15.05.2023,Umbrella Corp,21,502.36,completed,Gdansk,yes,-
105,2023/02/19,Umbrella Corp,missing,479.89,canceled,wroclaw,YES,Meeting went well
102,21.04.2023,missing,68,2156.35,missed,Warsaw,No,missing
105,24-05-2023,-,25,698.7,canceled,Gdansk,yes,missing
106,29-06-2023,Soylent,26,748.4,completed,Poznan,No,-
101,13.06.2023,Initech,55,1362.72,missed,Krakow,yes,missing
103,,Globex Inc,61,1991.01,completed,Warsaw,no,Meeting went well
106,18.01.2023,Wayne Ent.,33,,completed,warsaw,No,Follow-up scheduled
102,30-04-2023,Acme Corp,33,576.78,Completed,Wroclaw,No,missing
106,,Globex Inc,62,2958.61,completed,Warsaw,no,missing
105,,-,47,1649.51,completed,gdansk,no,Did not attend
105,06.06.2023,Stark Ltd,38,2401.47,completed,warsaw,YES,Unresponsive
101,02-01-2023,Umbrella Corp,86,1019.1,completed,Wroclaw,no,Postponed due to weather
104,2023/02/14,Wayne Ent.,74,2449.71,pending,Warsaw,No,Postponed due to weather
105,2023/03/24,missing,90,656.38,Completed,krakow,yes,No decision yet
105,2023/05/22,Acme Corp,28,1566.03,Completed,Poznan,no,Follow-up scheduled
101,2023/02/22,-,24,1972.29,pending,Krakow,No,Follow-up scheduled
103,25-01-2023,-,47,,completed,Warsaw,YES,Very interested client
105,05-03-2023,-,missing,2829.35,completed,poznan,No,missing
103,20-04-2023,Initech,missing,2552.25,completed,gdansk,yes,missing
104,2023/05/04,Soylent,61,1308.63,completed,gdansk,no,Possible upsell
106,2023/01/23,Stark Ltd,57,1525.15,pending,warsaw,No,-
106,14-06-2023,Umbrella Corp,32,362.88,Completed,Gdansk,YES,Did not attend
101,18-05-2023,Acme Corp,59,2168.77,Completed,poznan,No,Meeting went well
104,20.02.2023,missing,59,261.4,completed,Poznan,No,Did not attend
104,27.02.2023,-,77,380.28,canceled,warsaw,no,-
106,2023/01/21,Umbrella Corp,missing,1920.62,completed,Wroclaw,No,Did not attend
104,,-,68,2729.15,missed,gdansk,No,Very interested client
105,17.03.2023,Soylent,missing,598.31,Completed,Warsaw,no,No contact made
104,2023/03/15,Soylent,52,793.12,Completed,Gdansk,yes,missing
101,,Initech,missing,2399.44,Completed,Gdansk,YES,Meeting went well
102,04.03.2023,missing,70,483.45,missed,Poznan,no,Unresponsive
104,27-05-2023,-,73,2301.39,canceled,gdansk,YES,-
102,12-01-2023,Initech,missing,693.87,Completed,krakow,YES,Did not attend
106,16-01-2023,Acme Corp,34,226.65,canceled,poznan,YES,missing
101,2023/05/30,Umbrella Corp,69,760.8,missed,warsaw,YES,Unresponsive
105,2023/03/16,Initech,58,2329.09,completed,poznan,no,Very interested client
104,25.04.2023,Globex Inc,81,1393.23,missed,Poznan,no,Possible upsell
102,2023/04/15,Wayne Ent.,66,1203.09,completed,poznan,no,No decision yet
101,05.06.2023,Acme Corp,42,765.59,canceled,gdansk,YES,Very interested client
101,24.05.2023,Umbrella Corp,72,2415.45,completed,poznan,No,Did not attend
103,2023/02/17,Stark Ltd,53,2568.19,canceled,Gdansk,no,No contact made
105,14.05.2023,Stark Ltd,63,1549.3,pending,Gdansk,YES,Very interested client
101,,Umbrella Corp,85,,pending,krakow,YES,No contact made
105,2023/06/15,Initech,58,1472.24,pending,poznan,YES,-
103,2023/06/16,Umbrella Corp,77,1117.7,completed,gdansk,no,Meeting went well
101,18-06-2023,-,80,2585.25,canceled,warsaw,no,Did not attend
105,,Umbrella Corp,missing,1036.28,Completed,Krakow,No,No contact made
104,08.01.2023,-,87,1463.09,canceled,poznan,No,No contact made
105,2023/02/01,Wayne Ent.,20,882.15,Completed,Wroclaw,No,Postponed due to weather
105,,Initech,29,779.27,Completed,Gdansk,no,Did not attend
101,,Acme Corp,56,2331.89,Completed,gdansk,no,Unresponsive
105,24-01-2023,-,66,1651.03,missed,Krakow,No,missing
104,,-,missing,2234.51,missed,wroclaw,no,-
105,,missing,missing,2961.97,completed,wroclaw,yes,Very interested client
106,,missing,47,,Completed,wroclaw,YES,Follow-up scheduled
104,2023/01/27,Globex Inc,32,607.68,pending,Poznan,no,missing
104,,Acme Corp,68,2964.07,completed,warsaw,No,Unresponsive
105,05.06.2023,Globex Inc,58,1047.81,Completed,Poznan,No,Postponed due to weather
105,30-06-2023,Globex Inc,71,843.79,canceled,gdansk,No,Follow-up scheduled
102,2023/03/21,Initech,35,1984.69,missed,Wroclaw,YES,missing
103,,Acme Corp,70,2135.08,completed,poznan,YES,missing
104,07.01.2023,Initech,86,946.52,completed,Poznan,YES,No contact made
105,,missing,90,1351.08,canceled,Wroclaw,YES,No decision yet
101,05.01.2023,Stark Ltd,missing,2631.88,Completed,Krakow,yes,missing
104,,Soylent,27,2645.32,missed,wroclaw,no,Did not attend
103,14.03.2023,Globex Inc,66,1670.2,pending,wroclaw,YES,Did not attend
104,,Globex Inc,missing,1931.23,completed,warsaw,yes,Postponed due to weather
104,,Initech,75,372.21,canceled,Gdansk,yes,-
106,29-01-2023,Umbrella Corp,missing,483.24,pending,warsaw,YES,Follow-up scheduled
104,23-05-2023,Wayne Ent.,31,875.12,canceled,krakow,no,Postponed due to weather
105,,Stark Ltd,missing,2919.39,missed,poznan,no,Follow-up scheduled
101,2023/06/10,missing,37,1582.7,canceled,Gdansk,yes,Postponed due to weather
103,2023/06/08,Umbrella Corp,88,2633.45,pending,wroclaw,No,Possible upsell
105,2023/06/04,Initech,71,384.07,pending,poznan,yes,Meeting went well
106,24-01-2023,missing,37,2714.54,missed,poznan,No,Meeting went well
102,11.04.2023,-,47,325.33,completed,poznan,YES,Meeting went well
101,03-04-2023,Acme Corp,49,2788.11,Completed,Wroclaw,YES,-
102,12-02-2023,Soylent,missing,2002.96,Completed,Warsaw,no,Very interested client
104,,missing,22,503.03,missed,gdansk,no,-
106,,Umbrella Corp,89,2900.05,missed,poznan,no,Very interested client
104,,Globex Inc,24,,canceled,wroclaw,No,Postponed due to weather
101,10-02-2023,Umbrella Corp,23,2054.3,Completed,krakow,yes,missing
101,2023/02/18,Acme Corp,missing,,completed,poznan,No,No contact made
101,16.04.2023,Stark Ltd,48,2852.22,Completed,Warsaw,yes,No decision yet
103,,Umbrella Corp,65,,completed,krakow,yes,No decision yet
101,,Initech,66,2729.31,missed,gdansk,YES,-
105,08.05.2023,Initech,54,1991.61,completed,warsaw,YES,Very interested client
104,22-02-2023,Initech,65,2897.55,canceled,Gdansk,no,Follow-up scheduled
104,11.05.2023,Globex Inc,missing,2932.8,Completed,wroclaw,YES,Very interested client
102,2023/05/02,-,60,1327.16,completed,krakow,no,Follow-up scheduled
106,2023/05/25,-,61,452.13,missed,gdansk,No,Possible upsell
103,,Stark Ltd,83,1573.84,missed,wroclaw,no,No contact made
106,23-06-2023,-,88,,pending,Poznan,yes,Postponed due to weather
104,27.04.2023,Globex Inc,62,416.47,completed,gdansk,yes,Did not attend
105,,Acme Corp,43,2154.17,completed,Krakow,No,Unresponsive
106,,Wayne Ent.,37,842.85,missed,wroclaw,No,Meeting went well
101,2023/01/04,Stark Ltd,22,1608.67,pending,Wroclaw,yes,missing
103,2023/06/26,missing,22,1881.54,pending,Gdansk,yes,Meeting went well
102,2023/01/11,missing,79,2350.24,missed,Krakow,No,Follow-up scheduled
101,25-05-2023,Umbrella Corp,71,,missed,warsaw,no,Possible upsell
104,04-04-2023,missing,32,2490.28,canceled,Krakow,no,No decision yet
103,02.02.2023,missing,32,2008.41,Completed,wroclaw,YES,No decision yet
105,01.02.2023,Umbrella Corp,27,2453.71,missed,poznan,No,Follow-up scheduled
106,24.05.2023,Umbrella Corp,missing,1059.15,pending,Poznan,yes,Follow-up scheduled
102,14-05-2023,Stark Ltd,49,1755.01,completed,wroclaw,no,No contact made
103,2023/04/27,-,25,2859.41,missed,Wroclaw,yes,Follow-up scheduled
103,2023/01/27,Acme Corp,20,928.35,completed,krakow,No,Did not attend
102,,Wayne Ent.,missing,538.1,canceled,Wroclaw,yes,-
104,29-03-2023,Acme Corp,missing,1852.96,missed,Krakow,No,Postponed due to weather
104,,Initech,missing,2815.53,completed,krakow,yes,missing
106,26.03.2023,Umbrella Corp,87,2662.67,missed,Warsaw,yes,Postponed due to weather
103,,Globex Inc,67,2944.87,completed,Poznan,YES,missing
101,2023/03/30,Soylent,25,1482.16,missed,Wroclaw,yes,Meeting went well
105,,missing,missing,2642.85,completed,Warsaw,YES,Follow-up scheduled
104,,missing,32,,missed,Poznan,YES,Possible upsell
102,,Wayne Ent.,89,1530.67,Completed,warsaw,yes,Very interested client
106,,Soylent,43,1420.77,canceled,wroclaw,No,missing
105,12-01-2023,missing,27,2188.43,missed,Krakow,No,Possible upsell
106,,Stark Ltd,84,1488.63,missed,Poznan,No,Possible upsell
103,,Soylent,missing,389.23,canceled,wroclaw,no,Postponed due to weather
101,,Globex Inc,57,2365.53,Completed,Krakow,yes,Very interested client
103,31.01.2023,Wayne Ent.,54,,completed,Warsaw,No,No contact made
106,01.05.2023,missing,missing,2167.22,missed,warsaw,no,Unresponsive
103,2023/01/12,Acme Corp,65,427.8,Completed,Wroclaw,No,Follow-up scheduled
104,02-03-2023,Wayne Ent.,82,2812.72,Completed,Krakow,no,No contact made
104,22-02-2023,Wayne Ent.,missing,1841.73,missed,Wroclaw,YES,missing
105,16.02.2023,Soylent,87,1526.8,missed,Poznan,No,Postponed due to weather
102,2023/03/01,Soylent,33,1633.74,completed,poznan,No,No decision yet
105,10-03-2023,Wayne Ent.,missing,1135.65,completed,Wroclaw,yes,Unresponsive
104,30.05.2023,-,69,,completed,wroclaw,No,Follow-up scheduled
101,14.01.2023,Globex Inc,66,2068.72,completed,poznan,yes,Postponed due to weather
